host,pid,ppid,proc_name,seq_length,unique_syscalls,uid_is_root,euid_root,uid_changed,max_uid_euid_delta,auid_euid_mismatch,failed_call_count,priv_op_count,exec_count,network_count,file_access_count,shell_from_service,sensitive_path_access,is_privesc,lifetime_seconds,events_per_second,failed_call_rate,technique
surprise,125421,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,125597,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,125627,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,125723,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,125792,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,125902,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,126185,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,126606,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,126697,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,126702,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,127099,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,127118,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,127270,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,128299,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,128569,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,128797,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,128973,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,128980,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129037,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129106,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129188,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129197,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129330,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129476,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,129935,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,130018,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,130239,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,130464,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,130621,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,130723,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,131000,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,131274,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,131354,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,131786,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,132886,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,133656,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,134466,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
surprise,135181,10633,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
symphonie,7529,7514,filebeat.postin,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,7600,7599,python3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,7616,7355,bash,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,7617,7616,chmod,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,T1222
symphonie,7957,7956,sh,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,8032,8022,uname,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
symphonie,8482,8481,sh,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,9083,9082,sh,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,9681,9665,dpkg,19,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,19.0,0.0,T1222
symphonie,9692,9681,dpkg,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548
symphonie,9692,9681,rm,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,9707,9706,bash,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,9712,9707,lesspipe,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,9770,9566,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,10308,10297,uname,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
symphonie,10532,10531,uname,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
symphonie,10538,10520,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,10545,10542,uname,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
symphonie,10595,10520,bash,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,12416,12415,apt-key,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,12459,12457,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
symphonie,14782,14766,dpkg,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548
symphonie,14820,14648,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,14824,14823,sudo,1,1,0,1,0,1000,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,14826,14825,sh,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,14827,14826,python3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,14828,14827,file,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,14863,14862,sudo,1,1,0,1,0,1000,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,14870,14648,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,15038,15033,savelog,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,15850,1,apt.systemd.dai,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,16158,16077,su,1,1,0,1,0,1005,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,16160,16077,su,1,1,0,1,0,1005,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,16201,16077,curl,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
symphonie,16245,16077,curl,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
symphonie,16267,16077,ssh,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
symphonie,16541,16539,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
symphonie,17140,17033,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,17143,17033,bash,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,17147,17146,python3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
symphonie,18314,1,systemd,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1.0,T1222
symphonie,19406,1,apt.systemd.dai,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,19567,19565,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
symphonie,19674,19673,apt-key,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
symphonie,26129,26025,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,7360,7351,touch,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
tintin,7362,7347,filebeat.postin,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548
tintin,7429,7428,sudo,1,1,0,1,0,1000,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
tintin,7439,7189,bash,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,7455,7454,python3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
tintin,7569,7568,sh,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,7856,7855,sh,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,8025,8024,apt-key,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,8542,8529,uname,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
tintin,9093,9092,sh,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,9165,1,50-motd-news,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,9479,9475,apt.systemd.dai,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,120.02600002288818,0.01666305633461594,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,180.0420000553131,0.01666277867985431,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,180.0420000553131,0.01666277867985431,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,240.06200003623962,0.008331181110288513,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,9854,9831,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,12461,512,sshd,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1.0,1.0,0.0,T1222
tintin,12718,12701,filebeat.postin,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548
tintin,12744,12471,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,12839,12471,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,12978,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,13141,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,13360,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,13368,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,13516,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,13896,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,13912,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,14049,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,14121,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,14348,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,14470,14453,filebeat.postin,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1.0,1.0,1.0,T1548
tintin,14554,14553,python3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1548
tintin,14575,14335,sh,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,14902,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,14921,14919,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
tintin,14924,14908,dpkg,26,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,26.0,0.0,T1222
tintin,14996,14994,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
tintin,15037,14809,bash,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,0.0,T1059
tintin,15153,15150,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
tintin,15566,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,15773,15772,id,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
tintin,15794,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,15826,15820,uname,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
tintin,15870,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,15879,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,15937,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,15947,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16023,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16182,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16400,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16419,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16420,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16496,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16572,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16622,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,16647,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17001,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17084,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17093,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17178,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17243,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17310,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17537,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17615,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17832,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,17990,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,18233,18231,base64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1059
tintin,18302,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,18367,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,18388,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,18767,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,18821,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19448,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19498,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19521,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19523,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19572,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19729,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,19749,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20053,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20054,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20111,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20205,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20206,9854,postgres,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1.0,2.0,0.0,benign
tintin,20345,20340,uname,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,T1595
tintin,20581,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20864,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,20873,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,21011,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
tintin,21170,9854,postgres,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,benign
