lifetime_seconds,events_per_second,seq_length,unique_syscalls,uid_is_root,uid_changed,euid_root,max_uid_euid_delta,is_suid_exec,auid_euid_mismatch,ephemeral_privileged,failed_call_rate,failed_call_count,priv_op_count,exec_count,file_access_count,network_count,shell_from_service,sensitive_path_access,parent_child_rarity,label,source,technique,proc_name
0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,1,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.975278,0,CAM-LDS,benign,pgrep
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.989336,0,CAM-LDS,benign,apparmor_parser
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.998258,1,CAM-LDS,T1078_Valid_Accounts,ls
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.993936,1,CAM-LDS,T1166_Seuid_and_Setgid,cut
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,6000.0,6,3,1,0,1,0.0,0,0,1,0.8333,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.004,1749.918,7,5,1,0,1,0.0,0,0,1,0.7143,5,0,1,0,1,0,0,0.995669,1,CAM-LDS,T1078_Valid_Accounts,systemctl
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.997633,1,CAM-LDS,T1166_Seuid_and_Setgid,apt-config
0.001,7000.0,7,5,1,0,1,0.0,0,0,1,0.7143,5,0,1,0,1,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
340877.288,0.0,7,4,1,1,1,0.0,0,0,0,0.7143,5,0,1,1,0,0,0,0.971368,1,CAM-LDS,T1107_File_Deletion,ps
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.981049,1,CAM-LDS,T1166_Seuid_and_Setgid,grep
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,13000.0,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.968567,1,CAM-LDS,T1078_Valid_Accounts,wazuh-modulesd
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,3250.042,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.012,1083.326,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,8000.0,8,3,1,0,1,0.0,0,0,1,0.875,7,0,3,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,5000.0,5,4,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,2750.035,11,3,1,0,1,0.0,0,1,1,0.9091,10,0,4,0,0,0,0,0.976226,1,CAM-LDS,T1078_Valid_Accounts,python3.10
0.001,4000.0,4,3,1,0,1,0.0,0,1,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.981049,1,CAM-LDS,T1166_Seuid_and_Setgid,grep
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,0.579036,1,CAM-LDS,T1043_Commonly_Used_Port,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.981049,1,CAM-LDS,T1166_Seuid_and_Setgid,grep
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.999582,0,CAM-LDS,benign,gpgconf
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.99947,0,CAM-LDS,benign,whoami
0.028,249.999,7,5,1,0,1,0.0,0,0,1,0.8571,6,0,1,0,1,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
4443.252,0.001,6,5,1,1,1,0.0,0,1,0,0.6667,4,0,1,0,1,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.975278,0,CAM-LDS,benign,pgrep
453135.532,0.0,12,3,1,0,1,0.0,0,0,0,0.75,9,0,3,0,0,0,0,0.999256,0,CAM-LDS,benign,uniq
0.012,1083.326,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,2000.0,2,2,1,1,1,0.0,0,0,1,0.0,0,2,0,0,0,0,0,0.998315,1,CAM-LDS,T1166_Seuid_and_Setgid,apache2
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.975278,0,CAM-LDS,benign,pgrep
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.971368,0,CAM-LDS,benign,ps
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,19000.0,19,6,1,0,1,0.0,0,0,1,0.6842,13,0,1,4,3,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
453154.1,0.0,16,4,1,0,1,0.0,0,1,0,0.875,14,0,5,1,0,0,0,1.0,1,CAM-LDS,T1107_File_Deletion,
0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,1,1,0,1,0.0,0,0,1,1.0,4,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.004,2499.883,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.999361,0,CAM-LDS,benign,systemd-detect-virt
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,6000.0,6,3,1,0,1,0.0,0,1,1,0.8333,5,0,2,0,0,0,0,0.999959,0,CAM-LDS,benign,dpkg-split
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
340693.848,0.0,6,3,1,0,1,0.0,0,0,0,0.8333,5,0,2,0,0,0,0,0.981049,0,CAM-LDS,benign,grep
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.989336,0,CAM-LDS,benign,apparmor_parser
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.968567,1,CAM-LDS,T1078_Valid_Accounts,wazuh-modulesd
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.016,437.499,7,6,1,0,1,0.0,0,0,1,0.7143,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.971368,0,CAM-LDS,benign,ps
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.968567,1,CAM-LDS,T1078_Valid_Accounts,wazuh-modulesd
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,2000.026,8,5,1,0,1,0.0,0,0,1,0.75,6,0,1,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.975278,0,CAM-LDS,benign,pgrep
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
424499.664,0.0,6,3,1,0,1,0.0,0,0,0,0.8333,5,0,2,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1624.972,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.981049,1,CAM-LDS,T1078_Valid_Accounts,grep
341196.176,0.0,6,4,1,0,1,0.0,0,0,0,0.6667,4,0,1,1,0,0,0,1.0,0,CAM-LDS,benign,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.989336,0,CAM-LDS,benign,apparmor_parser
0.001,4000.0,4,3,1,1,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
340930.344,0.0,7,4,1,1,1,0.0,0,0,0,0.7143,5,0,1,1,0,0,0,0.99947,1,CAM-LDS,T1107_File_Deletion,whoami
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
453144.1,0.0,19,3,1,0,1,0.0,0,0,0,0.8421,16,0,6,0,0,0,0,0.989121,0,CAM-LDS,benign,sed
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,0.982644,1,CAM-LDS,T1078_Valid_Accounts,rm
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,0,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.579036,0,CAM-LDS,benign,rustdesk
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.008,1124.981,9,5,1,0,1,0.0,0,0,1,0.7778,7,0,1,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,6000.0,6,4,1,0,1,0.0,0,0,1,0.8333,5,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,2000.0,2,2,1,0,1,0.0,0,0,1,0.5,1,0,0,0,0,0,0,0.989336,0,CAM-LDS,benign,apparmor_parser
0.001,6000.0,6,4,1,0,1,0.0,0,0,1,0.6667,4,1,1,0,0,0,0,1.0,1,CAM-LDS,T1166_Seuid_and_Setgid,
0.001,5000.0,5,3,1,1,1,0.0,0,0,1,0.8,4,0,1,0,0,0,0,0.997207,1,CAM-LDS,T1166_Seuid_and_Setgid,uname
0.001,6000.0,6,4,1,0,1,0.0,0,0,1,0.8333,5,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
424502.676,0.0,8,3,1,0,1,0.0,0,0,0,0.75,6,0,2,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,500.006,4,2,1,0,1,0.0,0,0,1,0.5,2,0,0,0,0,0,0,1.0,0,CAM-LDS,benign,
0.004,2500.032,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,10000.0,10,3,1,0,1,0.0,0,0,1,0.9,9,0,4,0,0,0,0,0.959065,0,CAM-LDS,benign,dash
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.008,1625.021,13,5,1,1,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.001,5000.0,5,3,1,0,1,0.0,0,1,1,0.8,4,0,1,0,0,0,0,1.0,1,CAM-LDS,T1078_Valid_Accounts,
0.001,4000.0,4,3,1,0,1,0.0,0,0,1,0.75,3,0,1,0,0,0,0,1.0,0,CAM-LDS,benign,
0.008,1625.021,13,5,1,0,1,0.0,0,0,1,0.8462,11,0,4,0,1,0,0,1.0,1,CAM-LDS,T1043_Commonly_Used_Port,
